date,value
2022-01-07 00:00:00,8.269525000000002
2022-01-07 00:20:00,6.696375000000001
2022-01-07 00:40:00,7.538760000000001
2022-01-07 01:00:00,9.883473684210527
2022-01-07 01:20:00,22.441995
2022-01-07 01:40:00,23.64477894736842
2022-01-07 02:00:00,23.849854999999998
2022-01-07 02:20:00,23.071685
2022-01-07 02:40:00,17.899340000000002
2022-01-07 03:00:00,14.440125
2022-01-07 03:20:00,14.78752
2022-01-07 03:40:00,13.727474999999998
2022-01-07 04:00:00,19.401989999999998
2022-01-07 04:20:00,25.381975000000004
2022-01-07 04:40:00,21.515280000000004
2022-01-07 05:00:00,10.57854
2022-01-07 05:20:00,9.23302
2022-01-07 05:40:00,9.521325000000001
2022-01-07 06:00:00,5.957100000000001
2022-01-07 06:20:00,4.68384
2022-01-07 06:40:00,4.8094399999999995
2022-01-07 07:00:00,5.1738
2022-01-07 07:20:00,5.844029999999999
2022-01-07 07:40:00,6.076200000000001
2022-01-07 08:00:00,7.114355000000001
2022-01-07 08:20:00,7.647404999999999
2022-01-07 08:40:00,10.448700000000002
2022-01-07 09:00:00,14.111925000000003
2022-01-07 09:20:00,13.483285
2022-01-07 09:40:00,12.90333
2022-01-07 10:00:00,14.412495000000002
2022-01-07 10:20:00,15.282665
2022-01-07 10:40:00,14.875350000000001
2022-01-07 11:00:00,15.678854999999999
2022-01-07 11:20:00,15.491445000000002
2022-01-07 11:40:00,16.084419999999998
2022-01-07 12:00:00,17.204394999999998
2022-01-07 12:20:00,17.660999999999998
2022-01-07 12:40:00,17.71643157894737
2022-01-07 13:00:00,18.724349999999998
2022-01-07 13:20:00,18.920315
2022-01-07 13:40:00,18.80657
2022-01-07 14:00:00,18.93071
2022-01-07 14:20:00,19.073969999999996
2022-01-07 14:40:00,18.290074999999998
2022-01-07 15:00:00,18.81401
2022-01-07 15:20:00,18.717655
2022-01-07 15:40:00,17.855355
2022-01-07 16:00:00,18.232635000000005
2022-01-07 16:20:00,18.209590000000002
2022-01-07 16:40:00,17.211515
2022-01-07 17:00:00,17.61723
2022-01-07 17:20:00,17.447624999999995
2022-01-07 17:40:00,16.253245
2022-01-07 18:00:00,16.242565000000003
2022-01-07 18:20:00,15.802450000000002
2022-01-07 18:40:00,14.478785000000002
2022-01-07 19:00:00,14.28235
2022-01-07 19:20:00,14.076236842105265
2022-01-07 19:40:00,12.727670000000002
2022-01-07 20:00:00,12.308989999999998
2022-01-07 20:20:00,12.171240000000001
2022-01-07 20:40:00,10.657879999999999
2022-01-07 21:00:00,9.578015000000002
2022-01-07 21:20:00,9.588140000000003
2022-01-07 21:40:00,8.50225
2022-01-07 22:00:00,6.465204999999999
2022-01-07 22:20:00,7.023574999999999
2022-01-07 22:40:00,5.784994999999999
2022-01-07 23:00:00,6.928955
2022-01-07 23:20:00,3.854630000000001
2022-01-07 23:40:00,3.718324999999999
2022-01-08 00:00:00,4.5407649999999995
2022-01-08 00:20:00,6.013934999999999
2022-01-08 00:40:00,7.202450000000001
2022-01-08 01:00:00,10.12377
2022-01-08 01:20:00,22.20121052631579
2022-01-08 01:40:00,23.31225
2022-01-08 02:00:00,22.09667
2022-01-08 02:20:00,22.162969999999994
2022-01-08 02:40:00,19.132255000000004
2022-01-08 03:00:00,16.090535
2022-01-08 03:20:00,14.478565000000003
2022-01-08 03:40:00,12.664875000000002
2022-01-08 04:00:00,19.668434999999995
2022-01-08 04:20:00,26.32004
2022-01-08 04:40:00,21.015084999999996
2022-01-08 05:00:00,10.675985
2022-01-08 05:20:00,9.386165000000002
2022-01-08 05:40:00,9.512725
2022-01-08 06:00:00,9.136594999999998
2022-01-08 06:20:00,4.949039999999998
2022-01-08 06:40:00,4.947242105263158
2022-01-08 07:00:00,5.599505
2022-01-08 07:20:00,6.026716666666666
2022-01-08 07:40:00,6.2843599999999995
2022-01-08 08:00:00,7.52717
2022-01-08 08:20:00,8.156975
2022-01-08 08:40:00,11.008304999999998
2022-01-08 09:00:00,15.10021
