2021-12-27 22:07:16 13.1079
2021-12-27 22:05:45 13.5031
2021-12-27 22:05:06 13.7638
2021-12-27 22:03:53 13.9955
2021-12-27 22:02:50 14.1923
2021-12-27 22:02:19 14.1923
2021-12-27 22:01:10 14.2448
2021-12-27 21:59:46 14.0866
2021-12-27 21:58:56 14.1534
2021-12-27 21:57:46 14.3512
2021-12-27 21:57:07 14.6019
2021-12-27 21:55:57 14.7093
2021-12-27 21:54:45 14.823
2021-12-27 21:53:56 15.0163
2021-12-27 21:52:57 15.1277
2021-12-27 21:51:45 15.1978
2021-12-27 21:50:56 15.1096
2021-12-27 21:49:51 15.3579
2021-12-27 21:48:45 15.5712
2021-12-27 21:47:59 15.6703
2021-12-27 21:47:01 15.8093
2021-12-27 21:45:45 15.8228
2021-12-27 21:44:55 15.9755
2021-12-27 21:43:56 16.2143
2021-12-27 21:42:50 16.7295
2021-12-27 21:42:20 16.7295
2021-12-27 21:40:58 17.5905
2021-12-27 21:39:45 17.7011
2021-12-27 21:39:14 17.7011
2021-12-27 21:37:58 17.75
2021-12-27 21:36:54 18.2489
2021-12-27 21:36:22 18.2489
2021-12-27 21:35:15 18.697
2021-12-27 21:33:16 19.3189
2021-12-27 21:32:34 19.5925
2021-12-27 21:31:26 19.3638
2021-12-27 21:30:07 19.5124
2021-12-27 21:28:46 20.0472
2021-12-27 21:27:42 20.0102
2021-12-27 21:26:43 19.9615
